date,product_id,units_sold,price_sold,product_name,category,base_price,stock_available,last_updated,day_of_week,is_weekend,price_deviation,days_since_stock_update,category_encoded,sales_velocity,stock_to_sales_ratio
2025-06-23,84,0,4894.51,Fiction Book #84,Books,4525,429,2025-07-07,0,0,0.08165966850828735,-14,2,0.0,429.0
2025-06-24,84,0,4988.82,Fiction Book #84,Books,4525,429,2025-07-07,1,0,0.10250165745856347,-13,2,0.0,429.0
2025-06-25,84,2,4652.8,Fiction Book #84,Books,4525,429,2025-07-07,2,0,0.028243093922651973,-12,2,0.6666666666666666,143.0
2025-06-26,84,2,4924.91,Fiction Book #84,Books,4525,429,2025-07-07,3,0,0.08837790055248615,-11,2,1.3333333333333333,143.0
2025-06-27,84,1,4623.83,Fiction Book #84,Books,4525,429,2025-07-07,4,0,0.021840883977900537,-10,2,1.6666666666666667,214.5
2025-06-28,84,0,4878.73,Fiction Book #84,Books,4525,429,2025-07-07,5,1,0.07817237569060764,-9,2,1.0,429.0
2025-06-29,84,0,4825.35,Fiction Book #84,Books,4525,429,2025-07-07,6,1,0.06637569060773489,-8,2,0.3333333333333333,429.0
2025-06-30,84,0,4851.78,Fiction Book #84,Books,4525,429,2025-07-07,0,0,0.07221657458563531,-7,2,0.0,429.0
2025-07-01,84,0,4883.53,Fiction Book #84,Books,4525,429,2025-07-07,1,0,0.07923314917127067,-6,2,0.0,429.0
2025-07-02,84,0,4707.52,Fiction Book #84,Books,4525,429,2025-07-07,2,0,0.04033591160221004,-5,2,0.0,429.0
2025-07-03,84,0,4947.41,Fiction Book #84,Books,4525,429,2025-07-07,3,0,0.09335027624309389,-4,2,0.0,429.0
2025-07-04,84,0,4796.92,Fiction Book #84,Books,4525,429,2025-07-07,4,0,0.06009281767955803,-3,2,0.0,429.0
2025-07-05,84,1,4704.13,Fiction Book #84,Books,4525,429,2025-07-07,5,1,0.03958674033149174,-2,2,0.3333333333333333,214.5
2025-07-06,84,0,4591.72,Fiction Book #84,Books,4525,429,2025-07-07,6,1,0.014744751381215527,-1,2,0.3333333333333333,429.0
2025-07-07,84,3,4570.99,Fiction Book #84,Books,4525,429,2025-07-07,0,0,0.010163535911602161,0,2,1.3333333333333333,107.25
2025-07-08,84,6,4630.3,Fiction Book #84,Books,4525,429,2025-07-07,1,0,0.02327071823204424,1,2,3.0,61.285714285714285
2025-06-09,85,5,3798.99,VR Headset #85,Wearables,703,404,2025-07-07,0,0,4.403968705547652,-28,9,5.0,67.33333333333333
2025-06-10,85,9,3886.44,VR Headset #85,Wearables,703,404,2025-07-07,1,0,4.528364153627312,-27,9,7.0,40.4
2025-06-11,85,7,4040.34,VR Headset #85,Wearables,703,404,2025-07-07,2,0,4.747283072546231,-26,9,7.0,50.5
2025-06-12,85,2,3893.72,VR Headset #85,Wearables,703,404,2025-07-07,3,0,4.538719772403983,-25,9,6.0,134.66666666666666
2025-06-13,85,5,3918.66,VR Headset #85,Wearables,703,404,2025-07-07,4,0,4.574196301564722,-24,9,4.666666666666667,67.33333333333333
2025-06-14,85,1,4047.51,VR Headset #85,Wearables,703,404,2025-07-07,5,1,4.757482219061167,-23,9,2.6666666666666665,202.0
2025-06-15,85,5,4143.02,VR Headset #85,Wearables,703,404,2025-07-07,6,1,4.893342816500712,-22,9,3.6666666666666665,67.33333333333333
2025-06-16,85,1,4125.17,VR Headset #85,Wearables,703,404,2025-07-07,0,0,4.867951635846373,-21,9,2.3333333333333335,202.0
2025-06-17,85,2,3945.12,VR Headset #85,Wearables,703,404,2025-07-07,1,0,4.6118349928876246,-20,9,2.6666666666666665,134.66666666666666
2025-06-18,85,7,3902.53,VR Headset #85,Wearables,703,404,2025-07-07,2,0,4.551251778093883,-19,9,3.3333333333333335,50.5
2025-06-19,85,5,3971.97,VR Headset #85,Wearables,703,404,2025-07-07,3,0,4.650028449502133,-18,9,4.666666666666667,67.33333333333333
2025-06-20,85,6,3972.7,VR Headset #85,Wearables,703,404,2025-07-07,4,0,4.651066856330014,-17,9,6.0,57.714285714285715
2025-06-21,85,5,4090.55,VR Headset #85,Wearables,703,404,2025-07-07,5,1,4.818705547652916,-16,9,5.333333333333333,67.33333333333333
2025-06-22,85,2,4079.9,VR Headset #85,Wearables,703,404,2025-07-07,6,1,4.803556187766715,-15,9,4.333333333333333,134.66666666666666
2025-06-23,85,4,3899.59,VR Headset #85,Wearables,703,404,2025-07-07,0,0,4.547069701280228,-14,9,3.6666666666666665,80.8
2025-06-24,85,2,4080.6,VR Headset #85,Wearables,703,404,2025-07-07,1,0,4.804551920341394,-13,9,2.6666666666666665,134.66666666666666
2025-06-25,85,4,3876.84,VR Headset #85,Wearables,703,404,2025-07-07,2,0,4.514708392603129,-12,9,3.3333333333333335,80.8
2025-06-26,85,3,3862.71,VR Headset #85,Wearables,703,404,2025-07-07,3,0,4.494608819345662,-11,9,3.0,101.0
2025-06-27,85,8,3851.86,VR Headset #85,Wearables,703,404,2025-07-07,4,0,4.479174964438123,-10,9,5.0,44.888888888888886
2025-06-28,85,6,3981.06,VR Headset #85,Wearables,703,404,2025-07-07,5,1,4.662958748221906,-9,9,5.666666666666667,57.714285714285715
2025-06-29,85,6,4130.05,VR Headset #85,Wearables,703,404,2025-07-07,6,1,4.874893314366999,-8,9,6.666666666666667,57.714285714285715
2025-06-30,85,4,3969.21,VR Headset #85,Wearables,703,404,2025-07-07,0,0,4.646102418207682,-7,9,5.333333333333333,80.8
2025-07-01,85,2,4008.87,VR Headset #85,Wearables,703,404,2025-07-07,1,0,4.702517780938833,-6,9,4.0,134.66666666666666
2025-07-02,85,6,3923.62,VR Headset #85,Wearables,703,404,2025-07-07,2,0,4.5812517780938835,-5,9,4.0,57.714285714285715
2025-07-03,85,5,3825.41,VR Headset #85,Wearables,703,404,2025-07-07,3,0,4.441550497866287,-4,9,4.333333333333333,67.33333333333333
2025-07-04,85,6,4080.31,VR Headset #85,Wearables,703,404,2025-07-07,4,0,4.804139402560455,-3,9,5.666666666666667,57.714285714285715
2025-07-05,85,2,4018.43,VR Headset #85,Wearables,703,404,2025-07-07,5,1,4.716116642958748,-2,9,4.333333333333333,134.66666666666666
2025-07-06,85,3,3828.13,VR Headset #85,Wearables,703,404,2025-07-07,6,1,4.445419630156472,-1,9,3.6666666666666665,101.0
2025-07-07,85,6,3810.91,VR Headset #85,Wearables,703,404,2025-07-07,0,0,4.4209246088193455,0,9,3.6666666666666665,57.714285714285715
2025-07-08,85,2,3791.19,VR Headset #85,Wearables,703,404,2025-07-07,1,0,4.392873399715505,1,9,3.6666666666666665,134.66666666666666
2025-06-09,86,18,976.14,Sneakers #86,Footwear,2121,145,2025-07-07,0,0,-0.5397736916548799,-28,5,18.0,7.631578947368421
2025-06-10,86,18,960.36,Sneakers #86,Footwear,2121,145,2025-07-07,1,0,-0.5472135785007072,-27,5,18.0,7.631578947368421
2025-06-11,86,18,962.46,Sneakers #86,Footwear,2121,145,2025-07-07,2,0,-0.5462234794908062,-26,5,18.0,7.631578947368421
2025-06-12,86,18,1051.0,Sneakers #86,Footwear,2121,145,2025-07-07,3,0,-0.5044790193305044,-25,5,18.0,7.631578947368421
2025-06-13,86,15,1027.1,Sneakers #86,Footwear,2121,145,2025-07-07,4,0,-0.5157472890146158,-24,5,17.0,9.0625
2025-06-14,86,18,995.1,Sneakers #86,Footwear,2121,145,2025-07-07,5,1,-0.5308345120226309,-23,5,17.0,7.631578947368421
2025-06-15,86,14,1031.81,Sneakers #86,Footwear,2121,145,2025-07-07,6,1,-0.5135266383781235,-22,5,15.666666666666666,9.666666666666666
2025-06-16,86,14,1030.28,Sneakers #86,Footwear,2121,145,2025-07-07,0,0,-0.5142479962281943,-21,5,15.333333333333334,9.666666666666666
2025-06-17,86,11,1050.19,Sneakers #86,Footwear,2121,145,2025-07-07,1,0,-0.5048609146628948,-20,5,13.0,12.083333333333334
2025-06-18,86,18,970.67,Sneakers #86,Footwear,2121,145,2025-07-07,2,0,-0.5423526638378123,-19,5,14.333333333333334,7.631578947368421
2025-06-19,86,11,1050.05,Sneakers #86,Footwear,2121,145,2025-07-07,3,0,-0.504926921263555,-18,5,13.333333333333334,12.083333333333334
2025-06-20,86,17,1017.78,Sneakers #86,Footwear,2121,145,2025-07-07,4,0,-0.5201414427157002,-17,5,15.333333333333334,8.055555555555555
2025-06-21,86,17,1015.68,Sneakers #86,Footwear,2121,145,2025-07-07,5,1,-0.5211315417256012,-16,5,15.0,8.055555555555555
2025-06-22,86,12,990.13,Sneakers #86,Footwear,2121,145,2025-07-07,6,1,-0.5331777463460631,-15,5,15.333333333333334,11.153846153846153
2025-06-23,86,14,1044.86,Sneakers #86,Footwear,2121,145,2025-07-07,0,0,-0.5073738802451674,-14,5,14.333333333333334,9.666666666666666
2025-06-24,86,18,1017.75,Sneakers #86,Footwear,2121,145,2025-07-07,1,0,-0.5201555869872702,-13,5,14.666666666666666,7.631578947368421
2025-06-25,86,13,1013.59,Sneakers #86,Footwear,2121,145,2025-07-07,2,0,-0.522116925978312,-12,5,15.0,10.357142857142858
2025-06-26,86,17,994.38,Sneakers #86,Footwear,2121,145,2025-07-07,3,0,-0.5311739745403111,-11,5,16.0,8.055555555555555
2025-06-27,86,16,1007.35,Sneakers #86,Footwear,2121,145,2025-07-07,4,0,-0.5250589344648751,-10,5,15.333333333333334,8.529411764705882
2025-06-28,86,16,1049.7,Sneakers #86,Footwear,2121,145,2025-07-07,5,1,-0.5050919377652051,-9,5,16.333333333333332,8.529411764705882
2025-06-29,86,17,1010.63,Sneakers #86,Footwear,2121,145,2025-07-07,6,1,-0.5235124941065534,-8,5,16.333333333333332,8.055555555555555
2025-06-30,86,15,1008.45,Sneakers #86,Footwear,2121,145,2025-07-07,0,0,-0.5245403111739745,-7,5,16.0,9.0625
2025-07-01,86,16,1057.32,Sneakers #86,Footwear,2121,145,2025-07-07,1,0,-0.5014992927864216,-6,5,16.0,8.529411764705882
2025-07-02,86,18,1059.62,Sneakers #86,Footwear,2121,145,2025-07-07,2,0,-0.5004148986327205,-5,5,16.333333333333332,7.631578947368421
2025-07-03,86,16,1009.22,Sneakers #86,Footwear,2121,145,2025-07-07,3,0,-0.5241772748703442,-4,5,16.666666666666668,8.529411764705882
2025-07-04,86,14,1016.64,Sneakers #86,Footwear,2121,145,2025-07-07,4,0,-0.5206789250353607,-3,5,16.0,9.666666666666666
2025-07-05,86,14,1050.03,Sneakers #86,Footwear,2121,145,2025-07-07,5,1,-0.504936350777935,-2,5,14.666666666666666,9.666666666666666
2025-07-06,86,15,1050.07,Sneakers #86,Footwear,2121,145,2025-07-07,6,1,-0.504917491749175,-1,5,14.333333333333334,9.0625
2025-07-07,86,19,969.71,Sneakers #86,Footwear,2121,145,2025-07-07,0,0,-0.5428052805280528,0,5,16.0,7.25
2025-07-08,86,19,994.77,Sneakers #86,Footwear,2121,145,2025-07-07,1,0,-0.530990099009901,1,5,17.666666666666668,7.25
2025-06-09,87,19,877.8,Tablet #87,Electronics,1821,351,2025-07-07,0,0,-0.5179571663920923,-28,3,19.0,17.55
2025-06-10,87,15,907.07,Tablet #87,Electronics,1821,351,2025-07-07,1,0,-0.501883580450302,-27,3,17.0,21.9375
2025-06-11,87,23,894.44,Tablet #87,Electronics,1821,351,2025-07-07,2,0,-0.5088193300384404,-26,3,19.0,14.625
2025-06-12,87,17,850.99,Tablet #87,Electronics,1821,351,2025-07-07,3,0,-0.5326798462383305,-25,3,18.333333333333332,19.5
2025-06-13,87,14,879.41,Tablet #87,Electronics,1821,351,2025-07-07,4,0,-0.5170730367929709,-24,3,18.0,23.4
2025-06-14,87,18,850.95,Tablet #87,Electronics,1821,351,2025-07-07,5,1,-0.5327018121911038,-23,3,16.333333333333332,18.473684210526315
2025-06-15,87,17,893.49,Tablet #87,Electronics,1821,351,2025-07-07,6,1,-0.5093410214168039,-22,3,16.333333333333332,19.5
2025-06-16,87,18,907.45,Tablet #87,Electronics,1821,351,2025-07-07,0,0,-0.5016749038989566,-21,3,17.666666666666668,18.473684210526315
2025-06-17,87,15,886.21,Tablet #87,Electronics,1821,351,2025-07-07,1,0,-0.5133388248215266,-20,3,16.666666666666668,21.9375
2025-06-18,87,17,842.95,Tablet #87,Electronics,1821,351,2025-07-07,2,0,-0.5370950027457441,-19,3,16.666666666666668,19.5
2025-06-19,87,19,857.15,Tablet #87,Electronics,1821,351,2025-07-07,3,0,-0.5292970895112575,-18,3,17.0,17.55
2025-06-20,87,17,870.34,Tablet #87,Electronics,1821,351,2025-07-07,4,0,-0.5220538165842943,-17,3,17.666666666666668,19.5
2025-06-21,87,18,908.71,Tablet #87,Electronics,1821,351,2025-07-07,5,1,-0.5009829763866007,-16,3,18.0,18.473684210526315
2025-06-22,87,17,922.24,Tablet #87,Electronics,1821,351,2025-07-07,6,1,-0.49355299286106535,-15,3,17.333333333333332,19.5
2025-06-23,87,18,910.16,Tablet #87,Electronics,1821,351,2025-07-07,0,0,-0.5001867105985722,-14,3,17.666666666666668,18.473684210526315
2025-06-24,87,19,845.75,Tablet #87,Electronics,1821,351,2025-07-07,1,0,-0.53555738605162,-13,3,18.0,17.55
2025-06-25,87,19,871.35,Tablet #87,Electronics,1821,351,2025-07-07,2,0,-0.521499176276771,-12,3,18.666666666666668,17.55
2025-06-26,87,19,869.47,Tablet #87,Electronics,1821,351,2025-07-07,3,0,-0.5225315760571114,-11,3,19.0,17.55
2025-06-27,87,18,844.91,Tablet #87,Electronics,1821,351,2025-07-07,4,0,-0.5360186710598572,-10,3,18.666666666666668,18.473684210526315
2025-06-28,87,17,845.32,Tablet #87,Electronics,1821,351,2025-07-07,5,1,-0.5357935200439319,-9,3,18.0,19.5
2025-06-29,87,17,895.85,Tablet #87,Electronics,1821,351,2025-07-07,6,1,-0.508045030203185,-8,3,17.333333333333332,19.5
2025-06-30,87,16,854.45,Tablet #87,Electronics,1821,351,2025-07-07,0,0,-0.5307797913234487,-7,3,16.666666666666668,20.647058823529413
2025-07-01,87,20,910.41,Tablet #87,Electronics,1821,351,2025-07-07,1,0,-0.5000494233937397,-6,3,17.666666666666668,16.714285714285715
2025-07-02,87,18,851.15,Tablet #87,Electronics,1821,351,2025-07-07,2,0,-0.5325919824272378,-5,3,18.0,18.473684210526315
2025-07-03,87,17,861.66,Tablet #87,Electronics,1821,351,2025-07-07,3,0,-0.5268204283360791,-4,3,18.333333333333332,19.5
2025-07-04,87,17,863.41,Tablet #87,Electronics,1821,351,2025-07-07,4,0,-0.5258594179022515,-3,3,17.333333333333332,19.5
2025-07-05,87,14,840.95,Tablet #87,Electronics,1821,351,2025-07-07,5,1,-0.5381933003844042,-2,3,16.0,23.4
2025-07-06,87,12,846.89,Tablet #87,Electronics,1821,351,2025-07-07,6,1,-0.5349313563975837,-1,3,14.333333333333334,27.0
2025-07-07,87,16,847.24,Tablet #87,Electronics,1821,351,2025-07-07,0,0,-0.5347391543108182,0,3,14.0,20.647058823529413
2025-07-08,87,18,903.97,Tablet #87,Electronics,1821,351,2025-07-07,1,0,-0.5035859417902251,1,3,15.333333333333334,18.473684210526315
2025-06-09,88,17,350.36,Cushions #88,Home,637,372,2025-07-07,0,0,-0.4499843014128728,-28,6,17.0,20.666666666666668
2025-06-10,88,22,336.26,Cushions #88,Home,637,372,2025-07-07,1,0,-0.47211930926216644,-27,6,19.5,16.17391304347826
2025-06-11,88,20,347.05,Cushions #88,Home,637,372,2025-07-07,2,0,-0.4551805337519623,-26,6,19.666666666666668,17.714285714285715
2025-06-12,88,16,337.28,Cushions #88,Home,637,372,2025-07-07,3,0,-0.47051805337519625,-25,6,19.333333333333332,21.88235294117647
2025-06-13,88,19,356.46,Cushions #88,Home,637,372,2025-07-07,4,0,-0.44040816326530613,-24,6,18.333333333333332,18.6
2025-06-14,88,17,364.62,Cushions #88,Home,637,372,2025-07-07,5,1,-0.42759811616954474,-23,6,17.333333333333332,20.666666666666668
2025-06-15,88,18,336.66,Cushions #88,Home,637,372,2025-07-07,6,1,-0.47149136577708,-22,6,18.0,19.57894736842105
2025-06-16,88,21,336.65,Cushions #88,Home,637,372,2025-07-07,0,0,-0.47150706436420725,-21,6,18.666666666666668,16.90909090909091
2025-06-17,88,21,350.12,Cushions #88,Home,637,372,2025-07-07,1,0,-0.45036106750392463,-20,6,20.0,16.90909090909091
2025-06-18,88,18,362.64,Cushions #88,Home,637,372,2025-07-07,2,0,-0.43070643642072215,-19,6,20.0,19.57894736842105
2025-06-19,88,19,355.41,Cushions #88,Home,637,372,2025-07-07,3,0,-0.4420565149136577,-18,6,19.333333333333332,18.6
2025-06-20,88,22,337.19,Cushions #88,Home,637,372,2025-07-07,4,0,-0.4706593406593407,-17,6,19.666666666666668,16.17391304347826
2025-06-21,88,18,343.31,Cushions #88,Home,637,372,2025-07-07,5,1,-0.4610518053375196,-16,6,19.666666666666668,19.57894736842105
2025-06-22,88,23,335.55,Cushions #88,Home,637,372,2025-07-07,6,1,-0.47323390894819467,-15,6,21.0,15.5
2025-06-23,88,17,342.16,Cushions #88,Home,637,372,2025-07-07,0,0,-0.4628571428571428,-14,6,19.333333333333332,20.666666666666668
2025-06-24,88,17,362.79,Cushions #88,Home,637,372,2025-07-07,1,0,-0.4304709576138147,-13,6,19.0,20.666666666666668
2025-06-25,88,18,362.18,Cushions #88,Home,637,372,2025-07-07,2,0,-0.43142857142857144,-12,6,17.333333333333332,19.57894736842105
2025-06-26,88,21,354.18,Cushions #88,Home,637,372,2025-07-07,3,0,-0.44398744113029825,-11,6,18.666666666666668,16.90909090909091
2025-06-27,88,19,337.06,Cushions #88,Home,637,372,2025-07-07,4,0,-0.47086342229199374,-10,6,19.333333333333332,18.6
2025-06-28,88,21,352.37,Cushions #88,Home,637,372,2025-07-07,5,1,-0.44682888540031396,-9,6,20.333333333333332,16.90909090909091
2025-06-29,88,19,347.14,Cushions #88,Home,637,372,2025-07-07,6,1,-0.4550392464678179,-8,6,19.666666666666668,18.6
2025-06-30,88,23,348.89,Cushions #88,Home,637,372,2025-07-07,0,0,-0.45229199372056517,-7,6,21.0,15.5
2025-07-01,88,23,360.73,Cushions #88,Home,637,372,2025-07-07,1,0,-0.4337048665620094,-6,6,21.666666666666668,15.5
2025-07-02,88,18,354.76,Cushions #88,Home,637,372,2025-07-07,2,0,-0.4430769230769231,-5,6,21.333333333333332,19.57894736842105
2025-07-03,88,21,352.52,Cushions #88,Home,637,372,2025-07-07,3,0,-0.4465934065934066,-4,6,20.666666666666668,16.90909090909091
2025-07-04,88,20,357.58,Cushions #88,Home,637,372,2025-07-07,4,0,-0.4386499215070644,-3,6,19.666666666666668,17.714285714285715
2025-07-05,88,23,365.82,Cushions #88,Home,637,372,2025-07-07,5,1,-0.4257142857142857,-2,6,21.333333333333332,15.5
2025-07-06,88,20,368.98,Cushions #88,Home,637,372,2025-07-07,6,1,-0.4207535321821036,-1,6,21.0,17.714285714285715
2025-07-07,88,19,363.33,Cushions #88,Home,637,372,2025-07-07,0,0,-0.42962323390894824,0,6,20.666666666666668,18.6
2025-07-08,88,22,337.36,Cushions #88,Home,637,372,2025-07-07,1,0,-0.47039246467817897,1,6,20.333333333333332,16.17391304347826
2025-06-09,89,1,4469.48,Cushions #89,Home,822,154,2025-07-07,0,0,4.437323600973236,-28,6,1.0,77.0
2025-06-10,89,0,4369.63,Cushions #89,Home,822,154,2025-07-07,1,0,4.315851581508516,-27,6,0.5,154.0
2025-06-11,89,2,4082.67,Cushions #89,Home,822,154,2025-07-07,2,0,3.966751824817518,-26,6,1.0,51.333333333333336
2025-06-12,89,4,4131.46,Cushions #89,Home,822,154,2025-07-07,3,0,4.026107055961071,-25,6,2.0,30.8
2025-06-13,89,3,4200.81,Cushions #89,Home,822,154,2025-07-07,4,0,4.110474452554745,-24,6,3.0,38.5
2025-06-14,89,0,4458.17,Cushions #89,Home,822,154,2025-07-07,5,1,4.423564476885645,-23,6,2.3333333333333335,154.0
2025-06-15,89,1,4301.97,Cushions #89,Home,822,154,2025-07-07,6,1,4.233540145985402,-22,6,1.3333333333333333,77.0
2025-06-16,89,1,4212.95,Cushions #89,Home,822,154,2025-07-07,0,0,4.125243309002433,-21,6,0.6666666666666666,77.0
2025-06-17,89,5,4100.55,Cushions #89,Home,822,154,2025-07-07,1,0,3.9885036496350366,-20,6,2.3333333333333335,25.666666666666668
2025-06-18,89,7,4193.35,Cushions #89,Home,822,154,2025-07-07,2,0,4.101399026763991,-19,6,4.333333333333333,19.25
2025-06-19,89,5,4393.16,Cushions #89,Home,822,154,2025-07-07,3,0,4.344476885644768,-18,6,5.666666666666667,25.666666666666668
2025-06-20,89,2,4289.06,Cushions #89,Home,822,154,2025-07-07,4,0,4.217834549878346,-17,6,4.666666666666667,51.333333333333336
2025-06-21,89,1,4416.77,Cushions #89,Home,822,154,2025-07-07,5,1,4.373199513381996,-16,6,2.6666666666666665,77.0
2025-06-22,89,0,4250.6,Cushions #89,Home,822,154,2025-07-07,6,1,4.171046228710463,-15,6,1.0,154.0
2025-06-23,89,2,4140.93,Cushions #89,Home,822,154,2025-07-07,0,0,4.037627737226278,-14,6,1.0,51.333333333333336
2025-06-24,89,2,4413.55,Cushions #89,Home,822,154,2025-07-07,1,0,4.369282238442823,-13,6,1.3333333333333333,51.333333333333336
2025-06-25,89,1,4179.1,Cushions #89,Home,822,154,2025-07-07,2,0,4.084063260340633,-12,6,1.6666666666666667,77.0
2025-06-26,89,0,4451.51,Cushions #89,Home,822,154,2025-07-07,3,0,4.415462287104623,-11,6,1.0,154.0
2025-06-27,89,1,4203.77,Cushions #89,Home,822,154,2025-07-07,4,0,4.114075425790754,-10,6,0.6666666666666666,77.0
2025-06-28,89,6,4314.94,Cushions #89,Home,822,154,2025-07-07,5,1,4.249318734793187,-9,6,2.3333333333333335,22.0
2025-06-29,89,2,4249.28,Cushions #89,Home,822,154,2025-07-07,6,1,4.169440389294404,-8,6,3.0,51.333333333333336
2025-06-30,89,1,4325.33,Cushions #89,Home,822,154,2025-07-07,0,0,4.261958637469586,-7,6,3.0,77.0
2025-07-01,89,0,4393.85,Cushions #89,Home,822,154,2025-07-07,1,0,4.345316301703163,-6,6,1.0,154.0
2025-07-02,89,1,4164.77,Cushions #89,Home,822,154,2025-07-07,2,0,4.066630170316302,-5,6,0.6666666666666666,77.0
2025-07-03,89,0,4201.02,Cushions #89,Home,822,154,2025-07-07,3,0,4.1107299270072994,-4,6,0.3333333333333333,154.0
2025-07-04,89,3,4410.38,Cushions #89,Home,822,154,2025-07-07,4,0,4.365425790754258,-3,6,1.3333333333333333,38.5
2025-07-05,89,0,4396.26,Cushions #89,Home,822,154,2025-07-07,5,1,4.348248175182482,-2,6,1.0,154.0
2025-07-06,89,4,4095.69,Cushions #89,Home,822,154,2025-07-07,6,1,3.9825912408759123,-1,6,2.3333333333333335,30.8
2025-07-07,89,4,4348.88,Cushions #89,Home,822,154,2025-07-07,0,0,4.290608272506083,0,6,2.6666666666666665,30.8
2025-07-08,89,4,4116.82,Cushions #89,Home,822,154,2025-07-07,1,0,4.008296836982968,1,6,4.0,30.8
2025-06-09,90,4,3641.4,Lipstick #90,Beauty,512,178,2025-07-07,0,0,6.112109375,-28,1,4.0,35.6
2025-06-10,90,4,3676.07,Lipstick #90,Beauty,512,178,2025-07-07,1,0,6.17982421875,-27,1,4.0,35.6
2025-06-11,90,1,3484.83,Lipstick #90,Beauty,512,178,2025-07-07,2,0,5.80630859375,-26,1,3.0,89.0
2025-06-12,90,5,3664.35,Lipstick #90,Beauty,512,178,2025-07-07,3,0,6.15693359375,-25,1,3.3333333333333335,29.666666666666668
2025-06-13,90,5,3642.85,Lipstick #90,Beauty,512,178,2025-07-07,4,0,6.11494140625,-24,1,3.6666666666666665,29.666666666666668
2025-06-14,90,7,3504.14,Lipstick #90,Beauty,512,178,2025-07-07,5,1,5.8440234375,-23,1,5.666666666666667,22.25
2025-06-15,90,6,3772.62,Lipstick #90,Beauty,512,178,2025-07-07,6,1,6.3683984375,-22,1,6.0,25.428571428571427
2025-06-16,90,2,3824.18,Lipstick #90,Beauty,512,178,2025-07-07,0,0,6.4691015625,-21,1,5.0,59.333333333333336
2025-06-17,90,2,3771.7,Lipstick #90,Beauty,512,178,2025-07-07,1,0,6.3666015625,-20,1,3.3333333333333335,59.333333333333336
2025-06-18,90,4,3651.24,Lipstick #90,Beauty,512,178,2025-07-07,2,0,6.131328125,-19,1,2.6666666666666665,35.6
2025-06-19,90,4,3798.68,Lipstick #90,Beauty,512,178,2025-07-07,3,0,6.419296875,-18,1,3.3333333333333335,35.6
2025-06-20,90,7,3573.7,Lipstick #90,Beauty,512,178,2025-07-07,4,0,5.9798828125,-17,1,5.0,22.25
2025-06-21,90,7,3712.38,Lipstick #90,Beauty,512,178,2025-07-07,5,1,6.2507421875,-16,1,6.0,22.25
2025-06-22,90,4,3705.06,Lipstick #90,Beauty,512,178,2025-07-07,6,1,6.2364453125,-15,1,6.0,35.6
2025-06-23,90,7,3561.63,Lipstick #90,Beauty,512,178,2025-07-07,0,0,5.95630859375,-14,1,6.0,22.25
2025-06-24,90,5,3513.05,Lipstick #90,Beauty,512,178,2025-07-07,1,0,5.86142578125,-13,1,5.333333333333333,29.666666666666668
2025-06-25,90,2,3650.06,Lipstick #90,Beauty,512,178,2025-07-07,2,0,6.1290234375,-12,1,4.666666666666667,59.333333333333336
2025-06-26,90,5,3525.08,Lipstick #90,Beauty,512,178,2025-07-07,3,0,5.884921875,-11,1,4.0,29.666666666666668
2025-06-27,90,4,3516.96,Lipstick #90,Beauty,512,178,2025-07-07,4,0,5.8690625,-10,1,3.6666666666666665,35.6
2025-06-28,90,4,3729.24,Lipstick #90,Beauty,512,178,2025-07-07,5,1,6.283671875,-9,1,4.333333333333333,35.6
2025-06-29,90,1,3537.14,Lipstick #90,Beauty,512,178,2025-07-07,6,1,5.9084765625,-8,1,3.0,89.0
2025-06-30,90,5,3652.56,Lipstick #90,Beauty,512,178,2025-07-07,0,0,6.13390625,-7,1,3.3333333333333335,29.666666666666668
2025-07-01,90,6,3589.0,Lipstick #90,Beauty,512,178,2025-07-07,1,0,6.009765625,-6,1,4.0,25.428571428571427
2025-07-02,90,4,3595.1,Lipstick #90,Beauty,512,178,2025-07-07,2,0,6.0216796875,-5,1,5.0,35.6
2025-07-03,90,6,3608.27,Lipstick #90,Beauty,512,178,2025-07-07,3,0,6.04740234375,-4,1,5.333333333333333,25.428571428571427
2025-07-04,90,6,3770.94,Lipstick #90,Beauty,512,178,2025-07-07,4,0,6.3651171875,-3,1,5.333333333333333,25.428571428571427
2025-07-05,90,4,3604.11,Lipstick #90,Beauty,512,178,2025-07-07,5,1,6.03927734375,-2,1,5.333333333333333,35.6
2025-07-06,90,4,3781.34,Lipstick #90,Beauty,512,178,2025-07-07,6,1,6.3854296875,-1,1,4.666666666666667,35.6
2025-07-07,90,3,3811.16,Lipstick #90,Beauty,512,178,2025-07-07,0,0,6.443671875,0,1,3.6666666666666665,44.5
2025-07-08,90,8,3468.96,Lipstick #90,Beauty,512,178,2025-07-07,1,0,5.7753125,1,1,5.0,19.77777777777778
2025-06-09,91,19,980.31,Smartphone #91,Electronics,369,118,2025-07-07,0,0,1.6566666666666665,-28,3,19.0,5.9
2025-06-10,91,19,946.17,Smartphone #91,Electronics,369,118,2025-07-07,1,0,1.5641463414634145,-27,3,19.0,5.9
2025-06-11,91,17,934.68,Smartphone #91,Electronics,369,118,2025-07-07,2,0,1.5330081300813008,-26,3,18.333333333333332,6.555555555555555
2025-06-12,91,19,957.43,Smartphone #91,Electronics,369,118,2025-07-07,3,0,1.5946612466124659,-25,3,18.333333333333332,5.9
2025-06-13,91,20,986.45,Smartphone #91,Electronics,369,118,2025-07-07,4,0,1.6733062330623307,-24,3,18.666666666666668,5.619047619047619
